date,block,sw1,sw2,sw3,sw4,sw5,st1,st2,st3,st4,st5,ec1,ec2,ec3,ec4,ec5
1/9/2008,2,0.164916667,0.200854167,NA,0.264166667,0.273375,21.66458333,20.75416667,NA,20.00625,18.85416667,0.1,0.03,NA,0.61,0.782708333
1/9/2008,3,0.168125,0.172229167,0.2143125,0.206479167,0.203125,21.59166667,20.94791667,20.07291667,19.18958333,19.00833333,0.11,0.012708333,0.550208333,0.48,0.36
1/9/2008,4,0.148208333,0.179020833,0.196104167,0.2249375,0.1990625,21.4875,21.31458333,20.2,19.7125,19.17708333,0.233541667,0.2,0.14,0.31,0.570208333
2/9/2008,1,0.148166667,0.213583333,0.1855,0.2295,NA,22.56666667,22.87916667,21.65416667,20.02916667,NA,0.218958333,0.27,0.33,0.43,NA
2/9/2008,2,0.16075,0.1989375,NA,0.266020833,0.2730625,22.12708333,21.52916667,NA,20.89166667,19.30833333,0.1,0.03,NA,0.61,0.774166667
2/9/2008,3,0.1655625,0.172458333,0.216104167,0.208895833,0.203916667,22.32083333,21.90208333,21.13333333,19.91666667,19.39375,0.11,0.010416667,0.55,0.48,0.36
2/9/2008,4,0.143395833,0.1779375,0.197166667,0.227333333,0.199604167,22.38541667,22.47708333,21.43333333,20.61666667,19.72291667,0.230625,0.2,0.14,0.31,0.57125
3/9/2008,1,0.13175,0.202541667,0.178895833,0.227,NA,18.65625,19.90416667,19.80208333,19.72291667,NA,0.176458333,0.268125,0.33,0.43,NA
3/9/2008,2,0.142708333,0.183208333,NA,0.261208333,0.271958333,17.57916667,17.625,NA,20.1875,19.35208333,0.096458333,0.03,NA,0.600833333,0.749791667
3/9/2008,3,0.149479167,0.163854167,0.208666667,0.205166667,0.2034375,18.42916667,18.7125,19.31041667,19.49375,19.5,0.105833333,0.01,0.543958333,0.474791667,0.36
3/9/2008,4,0.127166667,0.163958333,0.186791667,0.223520833,0.198833333,18.18333333,19.10625,19.01666667,19.92708333,19.69583333,0.220208333,0.190625,0.132083333,0.31,0.570416667
4/9/2008,1,0.126145833,0.197604167,0.174833333,0.222104167,NA,17.62708333,18.79166667,18.59791667,18.79166667,NA,0.189166667,0.260625,0.324375,0.425,NA
4/9/2008,2,0.137041667,0.177125,NA,0.256083333,0.267229167,16.7625,16.80208333,NA,19.09166667,18.69166667,0.09,0.03,NA,0.596875,0.736666667
4/9/2008,3,0.144666667,0.160395833,0.203583333,0.2005625,0.200145833,17.5375,17.65625,18.09375,18.46875,18.89375,0.101666667,0.01,0.54,0.47,0.36
4/9/2008,4,0.1218125,0.158916667,0.180979167,0.218458333,0.195666667,17.2625,18.025,17.7625,18.7375,18.86666667,0.22,0.19,0.13,0.31,0.569375
5/9/2008,1,0.122458333,0.192083333,0.170583333,0.21775,NA,16.16041667,17.36041667,17.31666667,17.88958333,NA,0.173125,0.26,0.32,0.42,NA
5/9/2008,2,0.1353125,0.180395833,NA,0.252270833,0.26275,15.33541667,15.35416667,NA,18.05416667,18.00208333,0.09,0.03,NA,0.590208333,0.73375
5/9/2008,3,0.14075,0.156520833,0.199875,0.196729167,0.19775,16.075,16.24583333,16.87291667,17.56458333,18.26458333,0.1,0.01,0.5375,0.47,0.355833333
5/9/2008,4,0.119354167,0.154354167,0.176,0.214770833,0.1925625,15.73541667,16.52916667,16.38125,17.7,18.08541667,0.220833333,0.19,0.127083333,0.301458333,0.56
6/9/2008,1,0.128208333,0.191708333,0.169229167,0.215041667,NA,16.35208333,17.31666667,17.00208333,17.30625,NA,0.181875,0.26,0.32,0.42,NA
